id,track_name,track_artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4cdDp0mX398ZZhPMX4G7qy,"Six Romances, Op.73, TH 109: No.4",Pyotr Ilyich Tchaikovsky,classical,0.36,0.0339,7.0,-25.608,1.0,0.0559,0.978,0.0342,0.145,0.15,66.278,103920.0,4.0
0khd9SOSIFMeQ1qsc8TilX,"Sonata for Piano and Violin in A, K.305: 2b. Variation 1",Wolfgang Amadeus Mozart,classical,0.368,0.0983,9.0,-27.706999999999997,1.0,0.04,0.9940000000000001,0.882,0.135,0.759,68.741,56667.0,4.0
6rE1zDuys99qJUXvnkyhL4,"Symphony No.34 in C, K.338: 3. Finale (Allegro vivace)",Wolfgang Amadeus Mozart,classical,0.28,0.46299999999999997,0.0,-12.774000000000001,1.0,0.0342,0.9279999999999999,0.95,0.262,0.635,84.896,221827.0,4.0
6sLp2HShAup0s0rBGyNz5k,"Six Romances, Op.6, TH 93: No.1 (Arr. For Violin And Piano)",Pyotr Ilyich Tchaikovsky,classical,0.191,0.007640000000000001,1.0,-31.275,0.0,0.0424,0.985,0.41700000000000004,0.0747,0.0373,93.161,223160.0,3.0
2Xuz1kNvhA6A6UR7WM0ucv,"Suite, K.399: 1. Ouverture",Wolfgang Amadeus Mozart,classical,0.354,0.21899999999999997,9.0,-19.779,0.0,0.0489,0.993,0.909,0.109,0.34,108.177,216480.0,4.0
67yhAIwgnpkiSjIJG1LxUP,"Prelude And Fugue In B Flat Minor (Well-Tempered Clavier, Book II, No.22), BWV 891",Johann Sebastian Bach,classical,0.511,0.127,1.0,-24.982,1.0,0.0455,0.996,0.9329999999999999,0.107,0.433,142.67700000000002,402227.0,4.0
4q16G2FPm8UBqJ0GJd80A0,"Suite for Cello Solo No.1 in G, BWV 1007 - Transcribed for Solo Guitar by Göran Söllscher: 6. Gigue",Johann Sebastian Bach,classical,0.46299999999999997,0.245,3.0,-21.386,1.0,0.0557,0.9229999999999999,0.878,0.113,0.769,122.59,109067.0,4.0
2wGiyBlDVobDcareMcQjb9,"Four German Dances, K.602: 2. in F Major",Wolfgang Amadeus Mozart,classical,0.5,0.0192,5.0,-16.293,1.0,0.0353,0.99,0.162,0.152,0.44799999999999995,128.657,117000.0,3.0
0n0MW4723eskvh5Cpo2IV5,"Sonata for Piano and Violin in C, K.14 - for Harpsichord and Violin: 2. Allegro",Wolfgang Amadeus Mozart,classical,0.39299999999999996,0.172,0.0,-18.576,1.0,0.0593,0.892,0.0201,0.086,0.545,144.94,138173.0,4.0
01gQaJwSTTjSGgWoUF2zLI,"Sonata for Piano and Violin in A, K.305: 2a. Tema con variazioni: Tema",Wolfgang Amadeus Mozart,classical,0.32,0.013999999999999999,9.0,-27.316,1.0,0.048,0.993,0.0303,0.122,0.47,81.582,63627.0,3.0
73m7nDtXEafAuNLoOKXhpF,"String Quartet No.20 in D, K.499 ""Hoffmeister"": 2. Menuetto (Allegretto)",Wolfgang Amadeus Mozart,classical,0.33399999999999996,0.0812,2.0,-20.186,1.0,0.0456,0.97,0.155,0.0749,0.38,147.209,182000.0,3.0
16iM134RywBdwNqkz15Udf,"12 German Dances, K. 586: No. 8 in E-Flat Major",Wolfgang Amadeus Mozart,classical,0.42,0.102,3.0,-18.825,1.0,0.0361,0.94,0.743,0.096,0.498,142.201,108507.0,4.0
0rtGUMs5gKazVYs0bXnDaW,"Six German Dances, K.567: No.4 in D",Wolfgang Amadeus Mozart,classical,0.452,0.0573,2.0,-18.069000000000003,1.0,0.114,0.9640000000000001,0.912,0.0775,0.613,76.655,101267.0,3.0
2FSMEjWvRqmrdZbsqiW8ds,"Tchaikovsky: The Nutcracker - Ballet, Op. 71, Act II, No. 12 - Divertissement: Dance of the Reed Pipes",Pyotr Ilyich Tchaikovsky,classical,0.462,0.051,2.0,-30.068,1.0,0.0418,0.9690000000000001,0.945,0.168,0.285,132.034,149027.0,4.0
5hDyPacNDnIXOnSibx7WuD,"Prelude And Fugue In F Sharp Minor (Well-Tempered Clavier, Book I, No.14), BWV 859",Johann Sebastian Bach,classical,0.45299999999999996,0.154,4.0,-21.921,1.0,0.0398,0.995,0.898,0.121,0.21899999999999997,96.98200000000001,221707.0,4.0
0B3A98css2fMmGV69iwYnn,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": II. Romance (Andante)",Wolfgang Amadeus Mozart,classical,0.32299999999999995,0.0445,0.0,-23.389,1.0,0.0501,0.884,0.794,0.125,0.10800000000000001,120.29799999999999,404227.0,4.0
5XPsM7Ixt6wLPCXY0pI3em,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Prelude in G minor BWV 885",Johann Sebastian Bach,classical,0.34700000000000003,0.133,0.0,-21.815,0.0,0.0692,0.993,0.8859999999999999,0.0889,0.484,72.613,164973.0,4.0
3QOtnVgStkStwwKUtWbfjf,"Symphony No. 29 in A Major, K. 201: I. Allegro moderato",Wolfgang Amadeus Mozart,classical,0.376,0.154,9.0,-14.752,1.0,0.0434,0.985,0.85,0.0993,0.466,156.225,447000.0,4.0
0wgoXfvw5ErQV8XeX2OOdJ,"Andante And Five Variations For Piano Duet In G, K.501: Variation 3",Wolfgang Amadeus Mozart,classical,0.382,0.0632,2.0,-31.043000000000003,1.0,0.0478,0.995,0.9059999999999999,0.106,0.965,164.797,54733.0,4.0
762hdRENKgNcoF0cCxuJQF,Prélude N 1 En Ut Majeur BWV 846,Johann Sebastian Bach,classical,0.39399999999999996,0.18,0.0,-22.581999999999997,1.0,0.0541,0.9940000000000001,0.956,0.0961,0.637,82.11,207827.0,4.0
1oO4ej90uIwdfSPlS3SzXd,"Hungarian Dance No.3 In F Major, WoO 1",Johannes Brahms,classical,0.40299999999999997,0.0197,5.0,-28.371,1.0,0.0458,0.966,0.7240000000000001,0.0817,0.16399999999999998,77.322,139107.0,3.0
4sEfQr1agybEnuCuZT64Kl,Farewell Theme (Var. 1990),Eleni Karaindrou,classical,0.16,0.0276,9.0,-20.645,1.0,0.0432,0.784,0.907,0.355,0.0351,83.74799999999999,310267.0,3.0
1q3ztib51lrRkOs2aklbLd,"Six German Dances, K.571: No.2 in A",Wolfgang Amadeus Mozart,classical,0.6,0.109,9.0,-18.1,1.0,0.0403,0.978,0.6779999999999999,0.138,0.361,106.726,86147.0,4.0
5sJ549i3KBEnxpkYZsfOdp,"Contredanse in F Major, K.15h",Wolfgang Amadeus Mozart,classical,0.474,0.16399999999999998,4.0,-19.044,1.0,0.0371,0.49700000000000005,0.0307,0.0935,0.929,67.295,61653.0,4.0
6G1aDgMQc4p0hlyEiRu3PJ,"Piano Concerto No. 20 in D Minor, K. 466: II. Romance",Wolfgang Amadeus Mozart,classical,0.215,0.0404,10.0,-24.241,1.0,0.0329,0.9890000000000001,0.833,0.11800000000000001,0.11199999999999999,94.45100000000001,493973.0,4.0
6z0lW36b1OIo2AIjP6njif,"Partita For Lute In C Minor, BWV 997: 1. Preludio",Johann Sebastian Bach,classical,0.31,0.262,7.0,-21.313000000000002,0.0,0.044000000000000004,0.971,0.92,0.115,0.366,148.297,203000.0,4.0
3UHw5VXnKBsZl7Qa72zxaG,"Andante And Five Variations For Piano Duet In G, K.501: Thema (Andante)",Wolfgang Amadeus Mozart,classical,0.53,0.0269,7.0,-27.8,1.0,0.0356,0.991,0.9279999999999999,0.0912,0.555,128.68,76378.0,4.0
7yWH251p5zsOmv6srU1McM,"She's a Handsome Woman - Live at Congress Theater, Chicago, IL, 2008",Panic! At The Disco,classical,0.561,0.9079999999999999,2.0,-4.352,1.0,0.0648,0.0798,1.86e-06,0.7070000000000001,0.451,114.96700000000001,202747.0,4.0
2Zavcp2vaMSdOLfAZRUc62,"String Quartet No.20 in D, K.499 ""Hoffmeister"": 2. Menuetto (Allegretto)",Wolfgang Amadeus Mozart,classical,0.33399999999999996,0.0812,2.0,-20.186,1.0,0.0456,0.97,0.155,0.0749,0.38,147.209,182000.0,3.0
1xCwj8Z1PmvnNAXPy2biNn,"Orgelbüchlein: No. 18, Mit Fried und Freud ich fahr dahin, BWV 616",Johann Sebastian Bach,classical,0.20199999999999999,0.0225,2.0,-28.781999999999996,0.0,0.0416,0.8959999999999999,0.9570000000000001,0.11699999999999999,0.251,65.447,118693.0,3.0
4A0jvf6VaUOPvyO0cN9b0L,"Symphony No.17 in G, K.129: 3. Allegro",Wolfgang Amadeus Mozart,classical,0.51,0.26899999999999996,7.0,-15.579,1.0,0.0403,0.9620000000000001,0.946,0.11199999999999999,0.821,126.777,202000.0,3.0
6pCGBkEreg9PmNUw46gTLA,"Symphony No.21 in A, K.134: 4. Allegro",Wolfgang Amadeus Mozart,classical,0.493,0.254,4.0,-16.183,1.0,0.055999999999999994,0.95,0.38299999999999995,0.0888,0.5720000000000001,118.075,208000.0,4.0
7zyNKMEds6wtWngPzSZhOa,"Divertimento in D Major, K. 136: 3. Presto",Wolfgang Amadeus Mozart,classical,0.523,0.22699999999999998,2.0,-18.292,1.0,0.0409,0.9420000000000001,0.904,0.129,0.523,86.012,148267.0,4.0
53HSZQ9zZXXzcokqjiNbBa,"String Quintet No. 4 in G minor, K.516: 4. Adagio",Wolfgang Amadeus Mozart,classical,0.24600000000000002,0.0756,7.0,-21.613000000000003,1.0,0.038,0.937,0.17800000000000002,0.113,0.0358,76.72399999999999,198867.0,4.0
4DvT8DnsX2oM0m6O9ejOxi,"Piano Sonata No. 11 in A Major, K. 331: 1. Theme (Andante grazioso)",Wolfgang Amadeus Mozart,classical,0.525,0.00822,9.0,-30.967,1.0,0.111,0.995,0.9620000000000001,0.114,0.369,78.126,113680.0,4.0
6zknMC7mzqa6yaOwCrKFsF,"Prelude & Fugue in C-Sharp Minor (Well-Tempered Clavier, Book I, No. 4), BWV 849: Prelude",Johann Sebastian Bach,classical,0.289,0.0638,1.0,-29.38,0.0,0.0506,0.995,0.924,0.109,0.489,179.52900000000002,165160.0,4.0
6L4ygPBbtT8yL1KFB4vTXX,"12 German Dances, K. 586: No. 11 in A Major",Wolfgang Amadeus Mozart,classical,0.332,0.0748,9.0,-15.837,1.0,0.0403,0.972,0.982,0.106,0.428,78.263,105840.0,4.0
304yuK2TKIECan0pUCfaFQ,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 20 a 2 Clav.",Johann Sebastian Bach,classical,0.331,0.19699999999999998,7.0,-19.955,1.0,0.0394,0.988,0.9259999999999999,0.109,0.489,107.016,79347.0,4.0
3piPXwr9PifD8BMRw5ryQo,"Neumeister Chorales: No. 25, O Herre Gott, dein göttlich Wort, BWV 1110",Johann Sebastian Bach,classical,0.0671,0.0168,10.0,-29.076999999999998,1.0,0.0391,0.978,0.858,0.125,0.2,71.92699999999999,149533.0,4.0
6kf7ZCJjEbjZXikivKOsvJ,Claire de lune,Claude Debussy,classical,0.365,0.01,1.0,-25.268,1.0,0.0519,0.995,0.924,0.0584,0.0364,135.048,347427.0,3.0
0xrhjQOpng8qHINvo4zlJ8,"Divertimento No.11 in D, K. 251 ""Nannerl-Septett"": 3. Andantino",Wolfgang Amadeus Mozart,classical,0.172,0.0551,9.0,-22.135,1.0,0.0522,0.973,0.887,0.205,0.10400000000000001,78.119,271000.0,3.0
0nPiokDz6elOdGW3NAW0ej,Ich Steh Mit Einem Fuss Im Grabe Bwv 156,Johann Sebastian Bach,classical,0.7490000000000001,0.0247,3.0,-23.316,1.0,0.0577,0.995,0.9540000000000001,0.102,0.071,112.444,177960.0,4.0
2V3JeuiLZT5rHbZT3hN3Uz,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 10 Fughetta a 1 Clav.",Johann Sebastian Bach,classical,0.44299999999999995,0.255,4.0,-16.81,0.0,0.0335,0.99,0.9590000000000001,0.11,0.444,135.409,60533.0,4.0
2Km9ziTM2ymcED3bdsvlsG,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 14 a 2 Clav.",Johann Sebastian Bach,classical,0.359,0.192,7.0,-21.237,1.0,0.0431,0.99,0.9329999999999999,0.20800000000000002,0.902,76.579,152973.0,3.0
5hdFDjd4LVIwKvEdeSV4Xb,"Prelude for Lute in C minor, BWV 999 - transcription for guitar in D minor: 1. Prelude",Johann Sebastian Bach,classical,0.363,0.33299999999999996,9.0,-22.35,1.0,0.0523,0.9540000000000001,0.88,0.127,0.8079999999999999,116.59299999999999,76000.0,3.0
6Ps66tFT8j89CQchUlq3Kj,"Divertimento in E flat, K.252: 3. Polonaise (Andante)",Wolfgang Amadeus Mozart,classical,0.508,0.0297,5.0,-20.375,1.0,0.0423,0.9940000000000001,0.882,0.0758,0.46,93.834,157000.0,3.0
1QajTMDZS3MKYdJZvHrNNL,"Sonata For Piano And Violin In G, K. 27: 1. Andante poco agadio",Wolfgang Amadeus Mozart,classical,0.364,0.040999999999999995,7.0,-27.914,1.0,0.0464,0.985,0.01,0.14800000000000002,0.55,69.88,102560.0,3.0
6MXeWSwPIYTqkA2Fy8SU9b,"Andante in C Major, K. 315",Wolfgang Amadeus Mozart,classical,0.259,0.0528,0.0,-25.213,1.0,0.0453,0.948,0.9309999999999999,0.087,0.122,95.85,449373.0,3.0
0LjqYn4t7MN27FP9EsOtsC,Killing Me Softly,Metal Saxo Band,classical,0.546,0.268,5.0,-10.749,0.0,0.0295,0.937,0.838,0.0855,0.0859,124.262,171640.0,4.0
2BzvpSRTcHY2DqrLN0v5BB,"Ach lieben Christen, seid getrost, BWV 256",Johann Sebastian Bach,classical,0.34,0.114,0.0,-19.746,1.0,0.0384,0.9940000000000001,3.74e-06,0.0754,0.257,83.786,56280.0,4.0
1oMVnKVpZYPpg89yRT6wt9,"Andante And Five Variations For Piano Duet In G, K.501: Variation 3",Wolfgang Amadeus Mozart,classical,0.382,0.0632,2.0,-31.043000000000003,1.0,0.0478,0.995,0.9059999999999999,0.106,0.965,164.797,54733.0,4.0
2qzScpCOUiyMEV57v2Cdye,"Prelude & Fugue in F-Sharp Major (Well-Tempered Clavier, Book I, No. 13), BWV 858: Prelude",Johann Sebastian Bach,classical,0.247,0.081,6.0,-28.557,1.0,0.0412,0.9940000000000001,0.9009999999999999,0.107,0.785,141.89,75667.0,1.0
1BHStXijHyb5VNK4ed7RJ8,"6 Choräle von verschiedener Art: III. Wer nun den lieben Gott lässt walten, BWV 647",Johann Sebastian Bach,classical,0.182,0.011000000000000001,0.0,-32.983000000000004,0.0,0.0423,0.976,0.9490000000000001,0.12300000000000001,0.261,130.204,190973.0,4.0
0f9HLurspIRqhogPB4MHbi,"Ach Gott, erhör' mein Seufzen und Wehklagen, BWV 254",Johann Sebastian Bach,classical,0.187,0.162,5.0,-23.124000000000002,1.0,0.0507,0.992,1.3000000000000001e-05,0.126,0.0503,90.18799999999999,48467.0,1.0
55WJoUSyy8oDhmFgdZEvPN,"Prelude & Fugue in G Major (Well-Tempered Clavier, Book I, No. 15), BWV 860: Fugue",Johann Sebastian Bach,classical,0.33799999999999997,0.136,2.0,-23.128,1.0,0.0318,0.9940000000000001,0.92,0.10099999999999999,0.6990000000000001,91.645,177293.0,4.0
5BHAAFXZ9kNtuoQgzmSYll,"Musical Offering, BWV 1079: 4i. Canon a 2",Johann Sebastian Bach,classical,0.32899999999999996,0.0772,11.0,-31.259,1.0,0.0458,0.9109999999999999,0.96,0.248,0.14800000000000002,67.101,101000.0,4.0
211VSxSqmIprHZniQk41DA,"Six German Dances, K.536: No.3 in B flat",Wolfgang Amadeus Mozart,classical,0.311,0.053,10.0,-17.685,1.0,0.0415,0.958,0.0395,0.0785,0.43700000000000006,140.887,107000.0,3.0
3BX8y8anAAhyYV4Ni7saIe,"French Suite No.4 in E flat, BWV 815: 1. Allemande",Johann Sebastian Bach,classical,0.303,0.12,3.0,-27.915,1.0,0.0398,0.993,0.879,0.109,0.591,86.955,116600.0,4.0
1xs8tiGAlHEBRpw8RdSUFv,Andante to K.297,Wolfgang Amadeus Mozart,classical,0.228,0.0286,7.0,-25.351999999999997,1.0,0.0429,0.9890000000000001,0.703,0.11800000000000001,0.076,103.926,215373.0,4.0
7pPFJC4dClEKhzuFYc9pbL,"Sonata No.1 In E-Flat, BWV 525: 3. Allegro",Johann Sebastian Bach,classical,0.218,0.289,4.0,-17.093,1.0,0.0348,0.415,0.857,0.0841,0.541,109.96799999999999,167333.0,4.0
1ZlTzO3GSbpMDndQpF788I,"Flute Sonata in E Major, BWV 1035: 1. Adagio ma non tanto",Johann Sebastian Bach,classical,0.289,0.0949,4.0,-19.680999999999997,1.0,0.0433,0.9520000000000001,0.0194,0.204,0.35600000000000004,76.04899999999999,143000.0,4.0
2skgJWHN6nyV07PecWsIgK,"String Quintet No.1 in B flat, K.174 - Two original movements: 3. Trio",Wolfgang Amadeus Mozart,classical,0.325,0.10300000000000001,5.0,-23.717,1.0,0.0417,0.963,0.43,0.335,0.655,104.27799999999999,81787.0,3.0
3T2wyaYHzHE6c2PNDuJvU9,"Six German Dances, D.820: No.5",Franz Schubert,classical,0.58,0.0418,10.0,-23.57,1.0,0.0495,0.992,0.897,0.131,0.10099999999999999,90.73899999999999,63227.0,1.0
2xFwjW9bnwtUvbQCgAtwYc,"Symphony No.42 in F, K.75: 3. Menuetto",Wolfgang Amadeus Mozart,classical,0.32799999999999996,0.0511,5.0,-20.336,1.0,0.0409,0.965,0.12,0.308,0.0939,126.743,212000.0,3.0
2Baq0nCsZzVsSMpZWnQ51G,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 8 a 2 Clav.",Johann Sebastian Bach,classical,0.23399999999999999,0.0905,7.0,-27.583000000000002,1.0,0.0509,0.995,0.863,0.188,0.934,190.16299999999998,96000.0,3.0
3961xbpWvC8SBKlbQP9jNP,"Partita No.6 In E Minor, BWV 830: 2. Allemande",Johann Sebastian Bach,classical,0.278,0.0541,4.0,-31.583000000000002,0.0,0.0387,0.992,0.922,0.105,0.26,134.35299999999998,226200.0,3.0
59fvzjE73diRcaUonyek7b,"Partita No.1 In B Flat Major, BWV 825: 7. Gigue",Johann Sebastian Bach,classical,0.309,0.0275,5.0,-30.3,1.0,0.0357,0.996,0.943,0.138,0.484,179.609,138293.0,4.0
03HBxhuoHeRK8hYntYm0l8,"English Suite No.3 in G minor, BWV 808 - Transcr. for two guitars A. Lagoya: 1. Prélude",Johann Sebastian Bach,classical,0.488,0.289,9.0,-24.205,0.0,0.0349,0.9570000000000001,0.868,0.133,0.785,113.594,174973.0,4.0
2txocdY1ch7I513T8DOozK,"The Nutcracker, Op. 71, TH 14 / Act 2: 12b. Character Dances: Coffee (Arabian Dance) (Arr. Piano)",Pyotr Ilyich Tchaikovsky,classical,0.317,0.0020800000000000003,7.0,-41.148999999999994,0.0,0.0368,0.987,0.9390000000000001,0.0962,0.0939,71.82,183063.0,4.0
4fYDjzmYr9rOUq7q1q38zg,"3 German Dances, K. 605: No. 3 in C Major, Trio ""Die Schlittenfahrt""",Wolfgang Amadeus Mozart,classical,0.45899999999999996,0.198,0.0,-13.935,1.0,0.0406,0.84,0.000317,0.0748,0.631,173.717,148507.0,3.0
6QqyWGB93KA381kPUuKN2y,"String Quartet No.1 In G, K.80: 2. Allegro",Wolfgang Amadeus Mozart,classical,0.368,0.188,7.0,-15.805,1.0,0.0364,0.9470000000000001,0.698,0.16699999999999998,0.5379999999999999,151.128,198373.0,4.0
6sGZy8WLIMRCI0TcspOpe8,"The Art of Fugue, BWV 1080: Contrapunctus 5",Johann Sebastian Bach,classical,0.396,0.271,2.0,-21.91,0.0,0.0466,0.996,0.846,0.0668,0.47600000000000003,135.304,182000.0,4.0
431hz772kLgRUloSArWOGM,"English Suite No.5 in E minor, BWV 810: 4. Sarabande",Johann Sebastian Bach,classical,0.39899999999999997,0.0499,4.0,-29.384,0.0,0.057999999999999996,0.995,0.9420000000000001,0.1,0.244,86.10600000000001,213000.0,4.0
4agxxpPTzIgQZbyp4iKVjD,"Chopin: Piano Concerto No. 1 in E Minor, Op. 11: II. Romance. Larghetto (Excerpt)",Frédéric Chopin,classical,0.22,0.0436,11.0,-24.506999999999998,1.0,0.0384,0.983,0.9109999999999999,0.0848,0.0496,68.148,233667.0,5.0
6FZDedaCzYhO4sdG3VYcHZ,House of Woodcock,Jonny Greenwood,classical,0.253,0.126,2.0,-17.009,0.0,0.0377,0.9670000000000001,0.858,0.11199999999999999,0.0355,67.171,233427.0,4.0
5gdMsrJ5dOlchMPKYyszhl,"Sonata for Violin and Harpsichord No.2 in A, BWV 1015: 3. Andante un poco",Johann Sebastian Bach,classical,0.28800000000000003,0.221,6.0,-19.726,0.0,0.0377,0.878,0.534,0.535,0.24100000000000002,83.68700000000001,173000.0,4.0
3XwJjvwpwLc8Epy4jhNlty,Ancient Suite,Hildegard von Bingen,classical,0.22,0.11199999999999999,4.0,-21.351999999999997,0.0,0.0489,0.993,0.508,0.0809,0.0399,132.259,210373.0,3.0
6yrIJfXvM1t5wYUTV1AfXB,"Ave verum corpus, K.618",Wolfgang Amadeus Mozart,classical,0.22,0.0285,2.0,-30.605,1.0,0.038,0.986,0.981,0.0696,0.0387,85.664,182640.0,4.0
5hqgu0qFVdQ8T7jWq4pP7u,"Mitridate, re di Ponto / Act 1: Marcia",Wolfgang Amadeus Mozart,classical,0.418,0.131,9.0,-15.682,1.0,0.0355,0.925,0.7290000000000001,0.271,0.303,118.609,175427.0,4.0
0cQULvgj01GmwCXSfjQ8O5,"Sonata for Violin or Flute and Continuo, No.1 in G Minor BWV 1020 - arr. Flute, Harp, and Cello: 2. Adagio",Johann Sebastian Bach,classical,0.361,0.10400000000000001,3.0,-22.365,1.0,0.0432,0.9840000000000001,0.909,0.10800000000000001,0.256,71.057,185000.0,4.0
6QeLQGqFaAOXsVJAvubugW,"French Suite No.3 in B minor, BWV 814: 2. Courante",Johann Sebastian Bach,classical,0.586,0.221,7.0,-19.584,1.0,0.0481,0.978,0.912,0.122,0.47,119.286,177960.0,4.0
1nPXx2UPKHUF98hgrfw0Wr,"Sonata for Piano and Violin in A, K.305: 2c. Variation 2",Wolfgang Amadeus Mozart,classical,0.475,0.0445,9.0,-24.825,1.0,0.0569,0.983,0.0719,0.162,0.473,121.861,57400.0,5.0
1ua105omhYWGYlMc13F2Hl,"Partita No.1 in B flat, BWV 825 - Arr. Guitar (D major): 1. Praeludium",Johann Sebastian Bach,classical,0.619,0.292,2.0,-16.538,1.0,0.0453,0.915,0.885,0.272,0.815,90.77,117520.0,4.0
58DJAsKqbSAmgoS12HqS0d,"Don Giovanni, K. 527 / Act 1: ""Là ci darem la mano""",Wolfgang Amadeus Mozart,classical,0.298,0.133,9.0,-14.77,1.0,0.0788,0.976,0.00406,0.0615,0.273,66.791,177893.0,4.0
458P7JVjrzzDSFhDqULoAi,"Piano Sonata No. 3 in B-Flat Major, K. 281: I. Allegro",Wolfgang Amadeus Mozart,classical,0.27,0.2,10.0,-21.695,1.0,0.0361,0.978,0.903,0.106,0.792,157.19,173760.0,4.0
5vumDG2uE59JNA3B4urJGG,"Symphony No.5 In B Flat Major, K.22: 3. Allegro molto",Wolfgang Amadeus Mozart,classical,0.386,0.37200000000000005,10.0,-14.78,1.0,0.0345,0.8270000000000001,0.7490000000000001,0.0876,0.948,143.732,71000.0,3.0
1zZWnoKhlRypA3zXi1PTOd,"Overture ""The Consecration of the House"", Op. 124",Ludwig van Beethoven,classical,0.218,0.379,0.0,-15.402999999999999,1.0,0.0495,0.78,0.8909999999999999,0.384,0.24,71.608,615000.0,4.0
4Jtq4mt8OFmkIM2LPW4VQM,"Lalo: Symphonie espagnole in D Minor, Op. 21: II. Scherzando. Allegro molto",Édouard Lalo,classical,0.353,0.198,3.0,-20.28,1.0,0.107,0.9079999999999999,0.0708,0.106,0.37799999999999995,88.45200000000001,224480.0,4.0
2d9cPR5i9DKhMDpGAw7LuN,Bona and Paul,Wynton Marsalis,classical,0.496,0.0288,9.0,-22.424,1.0,0.0354,0.858,0.0169,0.122,0.37,77.359,105067.0,3.0
66NipttXWOToSTeHfTSr1q,"String Quartet No.3 in G, K.156: 2a. Adagio (original version)",Wolfgang Amadeus Mozart,classical,0.0905,0.1,4.0,-21.686999999999998,0.0,0.0389,0.825,0.52,0.258,0.0381,78.83800000000001,168000.0,4.0
6TZTKd7LvNNETDPZJtOpsv,"Three-Part Inventions, BWV 787-801: No.7 in E minor, BWV 793",Johann Sebastian Bach,classical,0.18600000000000003,0.0624,4.0,-25.590999999999998,0.0,0.0564,0.8959999999999999,0.429,0.0724,0.0907,78.256,175120.0,3.0
4pvxKPoBxWxWeN0iu1Zk8e,"Capriccio in B-Flat Major, BWV 992 ""On the Departure Of A Dear Brother"": VI. Fuga all'imitatione di posta",Johann Sebastian Bach,classical,0.442,0.157,10.0,-20.646,1.0,0.0388,0.995,0.8759999999999999,0.0995,0.64,111.74,132533.0,4.0
3sSwxwPxbmTJrQbAYSmrZi,Moving to a New House,Joe Hisaishi,classical,0.13699999999999998,0.138,7.0,-21.114,1.0,0.0342,0.977,0.698,0.377,0.068,86.181,185907.0,4.0
4vz5cBqj8xn94pVcm7y2Ya,"Adagio in E Major for Violin and Orchestra, K. 261",Wolfgang Amadeus Mozart,classical,0.20199999999999999,0.0769,4.0,-21.255,1.0,0.0455,0.971,0.602,0.11699999999999999,0.0716,94.89399999999999,504133.0,4.0
50Qos5w3IW3y3vTFgLXLCI,"Flute Concerto No. 1 in G Major, K. 313: II. Andantino non troppo",Wolfgang Amadeus Mozart,classical,0.28800000000000003,0.0399,2.0,-24.311,1.0,0.0455,0.976,0.583,0.129,0.228,70.285,499000.0,4.0
6A2DvE5Ua7LIQ6AU7CJM6C,"Swan Lake, Op. 20, TH. 12: 13.4 Dance of the Four Swans (Arr. for Piano by Earl Wild)",Pyotr Ilyich Tchaikovsky,classical,0.49700000000000005,0.11800000000000001,11.0,-30.142,0.0,0.0312,0.985,0.863,0.113,0.767,112.99600000000001,89653.0,4.0
65MFzWZtSf6R4kMh5M0iUi,"Six German Dances, K.571: No.5 in B flat",Wolfgang Amadeus Mozart,classical,0.565,0.201,10.0,-20.930999999999997,1.0,0.0465,0.951,0.316,0.183,0.617,100.73100000000001,94453.0,3.0
7DTAofWCB2dY9WnzSSX1t9,"Ein musikalischer Spass, K.522: 2. Menuetto (Maestoso) - Trio",Wolfgang Amadeus Mozart,classical,0.541,0.0569,5.0,-21.211,1.0,0.0511,0.972,0.316,0.106,0.39899999999999997,106.516,395000.0,3.0
7EY5AIqteMR2oTnKkt8Gij,"Les petits riens, K.app.10 (ballet): No.15 Gavotte gracieuse",Wolfgang Amadeus Mozart,classical,0.514,0.0489,1.0,-23.578000000000003,0.0,0.0275,0.9640000000000001,0.9490000000000001,0.233,0.45299999999999996,97.303,52213.0,1.0
2Uz0qy4QUfOKvBfG1lxNUx,"Symphony No.25 in G minor, K.183: 3. Menuetto",Wolfgang Amadeus Mozart,classical,0.405,0.0524,7.0,-14.104000000000001,1.0,0.0401,0.985,0.9009999999999999,0.122,0.317,137.856,204267.0,5.0
7Lziv4XUSCqmkQrQjVdRbc,"Oboe Quartet in F Major, K. 370: II. Adagio",Wolfgang Amadeus Mozart,classical,0.16399999999999998,0.141,10.0,-17.358,1.0,0.0394,0.9690000000000001,0.86,0.35,0.045,166.452,187803.0,4.0
1pgbni8w5UbpwGelj0SvnX,"Six German Dances, K.536: No.2 in G",Wolfgang Amadeus Mozart,classical,0.514,0.0547,7.0,-15.481,1.0,0.0417,0.99,0.42,0.0854,0.466,143.701,114000.0,3.0
